"File","Line","Status","MatchedClass","MatchedId","Snippet"
"conftest.py","355","NO_MATCH","","","cells.append('<td class=""col-screenshot"" style=""text-align: center; color: #999; font-style: italic;"">No screenshots</td>')"
"conftest.py","356","NO_MATCH","","","logger.warning(f""No screenshots available for test"")"
"conftest.py","361","NO_MATCH","","","Add screenshot to HTML report using extras and custom HTML content."
"conftest.py","367","NO_MATCH","","","# Add screenshots if available"
"conftest.py","369","NO_MATCH","","","if hasattr(report, '_screenshot_paths') and report._screenshot_paths:"
"conftest.py","370","NO_MATCH","","","screenshot_paths = report._screenshot_paths"
"conftest.py","371","NO_MATCH","","","elif hasattr(report, 'nodeid') and report.nodeid in _screenshot_paths:"
"conftest.py","372","NO_MATCH","","","screenshot_paths = _screenshot_paths[report.nodeid]"
"conftest.py","375","NO_MATCH","","","# Add all screenshots to extras"
"conftest.py","377","NO_MATCH","","","report.extra = []"
"conftest.py","379","NO_MATCH","","","# Convert relative path to absolute for pytest_html.extras.image"
"conftest.py","380","NO_MATCH","","","if not os.path.isabs(screenshot_path):"
"conftest.py","381","NO_MATCH","","","absolute_path = os.path.abspath(screenshot_path)"
"conftest.py","384","NO_MATCH","","","report.extra.append(pytest_html.extras.image(absolute_path))"
"conftest.py","385","NO_MATCH","","","logger.info(f""Screenshots added to HTML report: {len(screenshot_paths)} screenshots"")"
"conftest.py","387","NO_MATCH","","","# Add custom HTML content"
"conftest.py","388","NO_MATCH","","","if report.passed:"
"conftest.py","389","NO_MATCH","","","data.append('<div class=""test-passed"">âœ… Test Passed</div>')"
"conftest.py","390","NO_MATCH","","","elif report.failed:"
"conftest.py","391","NO_MATCH","","","data.append('<div class=""test-failed"">âŒ Test Failed</div>')"
"conftest.py","392","NO_MATCH","","","data.append('<div class=""failure-info"">Check screenshot and logs for details</div>')"
"conftest.py","397","NO_MATCH","","","Called after the Session object has been created and before performing collection."
"conftest.py","402","NO_MATCH","","","logger.info(""Starting test session"")"
"conftest.py","404","NO_MATCH","","","# Ensure reports directory exists"
"conftest.py","406","NO_MATCH","","","reports_dir.mkdir(exist_ok=True)"
"conftest.py","408","NO_MATCH","","","# Ensure screenshots directory exists using ConfigManager to avoid duplication"
"conftest.py","409","NO_MATCH","","","screenshots_dir = Path(ConfigManager.get_screenshot_dir())"
"conftest.py","410","NO_MATCH","","","screenshots_dir.mkdir(parents=True, exist_ok=True)"
"conftest.py","412","NO_MATCH","","","logger.info(f""Reports directory: {reports_dir.absolute()}"")"
"conftest.py","413","NO_MATCH","","","logger.info(f""Screenshots directory: {screenshots_dir.absolute()}"")"
"conftest.py","415","NO_MATCH","","","# Attach test environment information to Allure"
"conftest.py","419","NO_MATCH","","","logger.warning(f""Failed to attach test environment info: {e}"")"
"conftest.py","424","NO_MATCH","","","Called after whole test run finished, right before returning the exit status."
"conftest.py","430","NO_MATCH","","","logger.info(f""Test session finished with exit status: {exitstatus}"")"
"conftest.py","432","NO_MATCH","","","# Log summary statistics"
"conftest.py","433","NO_MATCH","","","total_tests = session.testscollected if hasattr(session, 'testscollected') else 0"
"conftest.py","435","NO_MATCH","","","# Count test results properly using pytest's internal reporting"
"conftest.py","440","NO_MATCH","","","# Method 1: Access through session's reporter stats"
"conftest.py","441","NO_MATCH","","","if hasattr(session, 'reporter') and hasattr(session.reporter, 'stats'):"
"conftest.py","442","NO_MATCH","","","stats = session.reporter.stats"
"conftest.py","443","NO_MATCH","","","passed_tests = len(stats.get('passed', []))"
"conftest.py","444","NO_MATCH","","","failed_tests = len(stats.get('failed', []))"
"conftest.py","445","NO_MATCH","","","skipped_tests = len(stats.get('skipped', []))"
"conftest.py","446","NO_MATCH","","","logger.info(""Used session.reporter.stats for counting"")"
"conftest.py","448","NO_MATCH","","","# Method 2: Access through session items with rep_call"
"conftest.py","450","NO_MATCH","","","for item in session.items:"
"conftest.py","451","NO_MATCH","","","if hasattr(item, 'rep_call') and item.rep_call:"
"conftest.py","452","NO_MATCH","","","if item.rep_call.passed:"
"conftest.py","454","NO_MATCH","","","elif item.rep_call.failed:"
"conftest.py","456","NO_MATCH","","","elif item.rep_call.skipped:"
"conftest.py","458","NO_MATCH","","","logger.info(""Used item.rep_call for counting"")"
"conftest.py","460","NO_MATCH","","","# Method 3: Use pytest's built-in exit status to infer results"
"conftest.py","462","NO_MATCH","","","# If exit status is 0, all tests passed"
"conftest.py","463","NO_MATCH","","","# If exit status is 1, some tests failed"
"conftest.py","464","NO_MATCH","","","# If exit status is 2, there were errors"
"conftest.py","467","NO_MATCH","","","logger.info(""Used exit status inference for counting"")"
"conftest.py","469","NO_MATCH","","","logger.info(f""Total tests: {total_tests}"")"
"conftest.py","470","NO_MATCH","","","logger.info(f""Passed: {passed_tests}"")"
"conftest.py","471","NO_MATCH","","","logger.info(f""Failed: {failed_tests}"")"
"conftest.py","472","NO_MATCH","","","logger.info(f""Skipped: {skipped_tests}"")"
"conftest.py","475","NO_MATCH","","","@pytest.fixture(scope=""session"", autouse=True)"
"conftest.py","478","NO_MATCH","","","Session-scoped fixture to attach CSV and Excel result files to Allure report."
"conftest.py","479","NO_MATCH","","","This fixture runs after all tests complete and attaches the result files."
"conftest.py","481","NO_MATCH","","","yield  # Run all tests first"
"conftest.py","483","NO_MATCH","","","# Attach CSV and Excel result files to Allure report after all tests complete"
"conftest.py","486","NO_MATCH","","","from src.utils.allure_utils import AllureStepHelper"
"conftest.py","488","NO_MATCH","","","# Paths to result files"
"conftest.py","489","NO_MATCH","","","project_root = Path(__file__).parent"
"conftest.py","490","NO_MATCH","","","invalid_csv_path = project_root / ""reports"" / ""invalid_questions_test_results.csv"""
"conftest.py","491","NO_MATCH","","","valid_excel_path = project_root / ""reports"" / ""valid_questions_test_results.xlsx"""
"conftest.py","493","NO_MATCH","","","# Attach invalid questions CSV file if it exists"
"conftest.py","494","NO_MATCH","","","if invalid_csv_path.exists():"
"conftest.py","496","NO_MATCH","","","with allure.step(""Attach Invalid Questions Test Results""):"
"conftest.py","497","NO_MATCH","","","AllureStepHelper.attach_file("
"conftest.py","498","NO_MATCH","","","str(invalid_csv_path),"
"conftest.py","499","NO_MATCH","","","name=""Invalid Questions Test Results (CSV)"","
"conftest.py","500","NO_MATCH","","","attachment_type=None  # Auto-detect (will use TEXT for CSV)"
"conftest.py","502","NO_MATCH","","","logger.info(f""Attached invalid questions CSV to Allure: {invalid_csv_path}"")"
"conftest.py","504","NO_MATCH","","","logger.warning(f""Failed to attach invalid questions CSV to Allure: {e}"")"
"conftest.py","506","NO_MATCH","","","logger.info(f""Invalid questions CSV file not found: {invalid_csv_path}"")"
"conftest.py","508","NO_MATCH","","","# Attach valid questions Excel file if it exists"
"conftest.py","509","NO_MATCH","","","if valid_excel_path.exists():"
"conftest.py","511","NO_MATCH","","","with allure.step(""Attach Valid Questions Test Results""):"
"conftest.py","512","NO_MATCH","","","# Excel files will be attached as TEXT type (Allure doesn't have native Excel support)"
"conftest.py","513","NO_MATCH","","","AllureStepHelper.attach_file("
"conftest.py","514","NO_MATCH","","","str(valid_excel_path),"
"conftest.py","515","NO_MATCH","","","name=""Valid Questions Test Results (Excel)"","
"conftest.py","516","NO_MATCH","","","attachment_type=None  # Auto-detect (will use TEXT for Excel)"
"conftest.py","518","NO_MATCH","","","logger.info(f""Attached valid questions Excel to Allure: {valid_excel_path}"")"
"conftest.py","520","NO_MATCH","","","logger.warning(f""Failed to attach valid questions Excel to Allure: {e}"")"
"conftest.py","522","NO_MATCH","","","logger.info(f""Valid questions Excel file not found: {valid_excel_path}"")"
"conftest.py","525","NO_MATCH","","","logger.warning(""Allure is not installed - skipping CSV/Excel attachment"")"
"conftest.py","527","NO_MATCH","","","logger.warning(f""Failed to attach result files to Allure: {e}"")"
"conftest.py","530","NO_MATCH","","","# Import pytest_html for extras functionality"
"conftest.py","534","NO_MATCH","","","logger.warning(""pytest-html not available, screenshot attachment may not work properly"")"
"docker-compose.yml","1","NO_MATCH","","","version: '3.8'"
"docker-compose.yml","4","NO_MATCH","","","# Playwright Test Runner (Primary Service)"
"docker-compose.yml","7","NO_MATCH","","","context: ."
"docker-compose.yml","12","NO_MATCH","","","VERSION: ${VERSION:-2.0.0}"
"docker-compose.yml","25","NO_MATCH","","","- ./reports:/app/reports"
"docker-compose.yml","26","NO_MATCH","","","- ./logs:/app/logs"
"docker-compose.yml","27","NO_MATCH","","","- ./config:/app/config:ro"
"docker-compose.yml","28","NO_MATCH","","","- ./tests/test_data:/app/tests/test_data:ro"
"docker-compose.yml","33","NO_MATCH","","","echo 'Starting Playwright test execution...' &&"
"docker-compose.yml","38","NO_MATCH","","","--html=reports/pytest-report.html"
"docker-compose.yml","40","NO_MATCH","","","--junitxml=reports/junit.xml"
"docker-compose.yml","49","NO_MATCH","","","# Multi-Browser Test Runner"
"docker-compose.yml","52","NO_MATCH","","","context: ."
"docker-compose.yml","62","NO_MATCH","","","- ./reports:/app/reports"
"docker-compose.yml","63","NO_MATCH","","","- ./logs:/app/logs"
"docker-compose.yml","64","NO_MATCH","","","- ./config:/app/config:ro"
"docker-compose.yml","69","NO_MATCH","","","echo 'Running multi-browser tests...' &&"
"docker-compose.yml","74","NO_MATCH","","","--html=reports/multi-browser-report.html"
"docker-compose.yml","78","NO_MATCH","","","# Development Environment"
"docker-compose.yml","81","NO_MATCH","","","context: ."
"docker-compose.yml","93","NO_MATCH","","","- .:/app"
"docker-compose.yml","94","NO_MATCH","","","- ./reports:/app/reports"
"docker-compose.yml","95","NO_MATCH","","","- ./logs:/app/logs"
"docker-compose.yml","102","NO_MATCH","","","# Advanced Report Generator and Dashboard"
"docker-compose.yml","105","NO_MATCH","","","context: ."
"docker-compose.yml","111","NO_MATCH","","","- ./reports:/app/reports:ro"
"docker-compose.yml","112","NO_MATCH","","","- ./logs:/app/logs:ro"
"docker-compose.yml","119","NO_MATCH","","","- STREAMLIT_SERVER_ADDRESS=0.0.0.0"
"docker-compose.yml","121","NO_MATCH","","","test: [""CMD"", ""curl"", ""-f"", ""http://localhost:8501/healthz""]"
"docker-compose.yml","126","NO_MATCH","","","# Allure Report Generator"
"docker-compose.yml","129","NO_MATCH","","","context: ."
"docker-compose.yml","135","NO_MATCH","","","- ./reports/allure-results:/app/reports/allure-results:ro"
"docker-compose.yml","136","NO_MATCH","","","- ./reports/allure-report:/app/reports/allure-report"
"docker-compose.yml","144","NO_MATCH","","","echo 'Generating Allure report...' &&"
"docker-compose.yml","146","NO_MATCH","","","allure serve /app/reports/allure-results --host 0.0.0.0 --port 8080"
"docker-compose.yml","148","NO_MATCH","","","echo 'No test results found. Starting report server in wait mode...' &&"
"docker-compose.yml","153","NO_MATCH","","","test: [""CMD"", ""curl"", ""-f"", ""http://localhost:8080"" || ""exit 0""]"
"docker-compose.yml","158","NO_MATCH","","","# Database for test data (optional)"
"docker-compose.yml","168","NO_MATCH","","","- ./tests/test_data/sql:/docker-entrypoint-initdb.d"
"docker-compose.yml","179","NO_MATCH","","","# Redis for caching (optional)"
"docker-compose.yml","196","NO_MATCH","","","# Monitoring - Prometheus (optional)"
"docker-compose.yml","203","NO_MATCH","","","- ./monitoring/prometheus.yml:/etc/prometheus/prometheus.yml"
"docker-compose.yml","208","NO_MATCH","","","- '--config.file=/etc/prometheus/prometheus.yml'"
"docker-compose.yml","209","NO_MATCH","","","- '--storage.tsdb.path=/prometheus'"
"docker-compose.yml","210","NO_MATCH","","","- '--web.console.libraries=/etc/prometheus/console_libraries'"
"docker-compose.yml","211","NO_MATCH","","","- '--web.console.templates=/etc/prometheus/consoles'"
"docker-compose.yml","213","NO_MATCH","","","# Monitoring - Grafana (optional)"
"docker-compose.yml","223","NO_MATCH","","","- ./monitoring/grafana/dashboards:/etc/grafana/provisioning/dashboards"
"docker-compose.yml","224","NO_MATCH","","","- ./monitoring/grafana/datasources:/etc/grafana/provisioning/datasources"
"docker-compose.yml","230","NO_MATCH","","","# CI/CD Test Runner (for GitHub Actions)"
"docker-compose.yml","233","NO_MATCH","","","context: ."
"docker-compose.yml","245","NO_MATCH","","","- ./reports:/app/reports"
"docker-compose.yml","246","NO_MATCH","","","- ./logs:/app/logs"
"docker-compose.yml","251","NO_MATCH","","","echo 'Running CI tests with Playwright...' &&"
"docker-compose.yml","254","NO_MATCH","","","--junitxml=reports/junit.xml"
"docker-compose.yml","261","NO_MATCH","","","driver: bridge"
"docker-compose.yml","264","NO_MATCH","","","- subnet: 172.21.0.0/16"
"docker-compose.yml","272","NO_MATCH","","","# Override configurations for different environments"
"docker-compose.yml","275","NO_MATCH","","","file: ./config/config.yaml"
"docker-compose.yml","277","NO_MATCH","","","file: ./config/environments/staging.yaml"
"docker-compose.yml","279","NO_MATCH","","","file: ./config/environments/production.yaml"
"github\workflows\ci.yml","9","NO_MATCH","","","# Run tests daily at 2 AM UTC"
"github\workflows\ci.yml","34","NO_MATCH","","","PYTHON_VERSION: '3.11'"
"github\workflows\ci.yml","38","NO_MATCH","","","# Code Quality Checks"
"github\workflows\ci.yml","48","NO_MATCH","","","python-version: ${{ env.PYTHON_VERSION }}"
"github\workflows\ci.yml","53","NO_MATCH","","","path: ~/.cache/pip"
"github\workflows\ci.yml","54","NO_MATCH","","","key: ${{ runner.os }}-pip-${{ hashFiles('requirements*.txt') }}"
"github\workflows\ci.yml","56","NO_MATCH","","","${{ runner.os }}-pip-"
